熱負荷[kW],処理負荷[kW],負荷率（実質）[-],低圧[MPa],高圧[MPa],圧縮機消費電力[kW],室外機ファン消費電力[kW],室内機消費電力（合算）[kW],圧縮機COP[-],システムCOP[-],室内機1処理負荷[kW],室内機1顕熱比[-],室内機2処理負荷[kW],室内機2顕熱比[-],室内機3処理負荷[kW],室内機3顕熱比[-],室内機4処理負荷[kW],室内機4顕熱比[-],室内機5処理負荷[kW],室内機5顕熱比[-],室内機6処理負荷[kW],室内機6顕熱比[-],室内機7処理負荷[kW],室内機7顕熱比[-],室内機8処理負荷[kW],室内機8顕熱比[-],室内機9処理負荷[kW],室内機9顕熱比[-],室内機10処理負荷[kW],室内機10顕熱比[-],室内機11処理負荷[kW],室内機11顕熱比[-],室内機12処理負荷[kW],室内機12顕熱比[-],室内機13処理負荷[kW],室内機13顕熱比[-],室内機14処理負荷[kW],室内機14顕熱比[-],室内機15処理負荷[kW],室内機15顕熱比[-],室内機16処理負荷[kW],室内機16顕熱比[-]
4.60,4.60,0.012,1.103,1.681,2.66,1.65,1.12,1.73,0.85,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.43,1.000,1.38,1.000,0.00,0.000,0.00,0.000,0.00,0.000,1.80,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
2.50,2.50,0.006,1.103,1.654,1.95,1.65,1.12,1.28,0.53,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.38,1.000,1.12,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
1.00,1.00,0.003,1.103,1.654,1.08,1.65,1.12,0.93,0.26,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.00,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
10.80,10.80,0.027,1.102,1.654,3.37,1.65,1.12,3.20,1.76,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.25,1.000,1.47,1.000,1.42,1.000,1.32,1.000,1.41,1.000,1.64,1.000,0.00,0.000,2.29,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
22.40,22.40,0.060,1.102,1.697,6.52,1.65,1.12,3.43,2.41,0.00,0.000,0.00,0.000,2.65,0.948,0.00,0.000,0.00,0.000,3.16,0.857,0.00,0.000,3.37,0.825,2.93,0.894,3.32,0.833,0.00,0.000,5.51,0.934,1.47,1.000,0.00,0.000,0.00,0.000,0.00,0.000
29.10,29.10,0.102,1.102,1.874,10.11,1.65,1.12,2.88,2.26,0.00,0.000,0.00,0.000,3.08,0.869,0.00,0.000,0.00,0.000,3.97,0.755,3.14,0.860,4.33,0.727,2.98,0.884,3.77,0.778,0.00,0.000,5.83,0.900,2.01,1.000,0.00,0.000,0.00,0.000,0.00,0.000
20.60,20.60,0.069,1.102,1.841,7.30,1.65,1.12,2.82,2.05,0.00,0.000,0.00,0.000,2.56,0.971,0.00,0.000,0.00,0.000,0.00,0.000,2.64,0.955,3.65,0.791,2.40,1.000,3.07,0.874,0.00,0.000,4.69,1.000,1.60,1.000,0.00,0.000,0.00,0.000,0.00,0.000
19.80,19.80,0.072,1.102,1.912,7.63,1.65,1.12,2.60,1.90,0.00,0.000,0.00,0.000,2.69,0.941,0.00,0.000,0.00,0.000,0.00,0.000,2.96,0.890,3.91,0.762,2.86,0.909,0.00,0.000,0.00,0.000,5.38,0.950,1.99,1.000,0.00,0.000,0.00,0.000,0.00,0.000
21.90,21.90,0.091,1.102,2.020,9.22,1.65,1.12,2.38,1.83,0.00,0.000,0.00,0.000,2.49,0.985,0.00,0.000,0.00,0.000,0.00,0.000,2.69,0.946,3.21,0.849,2.79,0.923,0.00,0.000,0.00,0.000,3.68,1.000,1.81,1.000,0.00,0.000,2.55,1.000,2.67,1.000
17.20,17.20,0.078,1.102,2.104,8.10,1.65,1.12,2.12,1.58,0.00,0.000,0.00,0.000,2.02,1.000,0.00,0.000,0.00,0.000,0.00,0.000,2.34,1.000,2.24,1.000,2.56,0.978,0.00,0.000,0.00,0.000,2.89,1.000,1.40,1.000,0.00,0.000,1.89,1.000,1.86,1.000
22.10,22.10,0.109,1.102,2.200,10.75,1.65,1.12,2.06,1.64,0.00,0.000,0.00,0.000,2.67,0.948,0.00,0.000,0.00,0.000,0.00,0.000,3.21,0.850,2.75,0.934,3.00,0.884,0.00,0.000,0.00,0.000,3.73,1.000,1.99,1.000,0.00,0.000,2.35,1.000,2.41,1.000
27.00,27.00,0.143,1.102,2.271,13.20,1.65,1.12,2.05,1.69,0.00,0.000,0.00,0.000,2.35,1.000,0.00,0.000,1.80,1.000,2.52,0.992,3.15,0.861,3.11,0.868,2.85,0.915,2.44,1.000,0.00,0.000,3.06,1.000,1.76,1.000,0.00,0.000,1.92,1.000,2.05,1.000
21.20,21.20,0.099,1.102,2.135,9.88,1.65,1.12,2.14,1.68,0.00,0.000,0.00,0.000,2.35,1.000,0.00,0.000,0.00,0.000,2.30,1.000,2.74,0.938,2.88,0.907,3.04,0.876,2.53,0.981,0.00,0.000,3.54,1.000,1.83,1.000,0.00,0.000,0.00,0.000,0.00,0.000
16.80,16.80,0.073,1.102,2.059,7.63,1.65,1.12,2.20,1.62,0.00,0.000,0.00,0.000,1.47,1.000,0.00,0.000,0.00,0.000,1.57,1.000,1.76,1.000,1.69,1.000,1.69,1.000,1.69,1.000,0.00,0.000,2.42,1.000,1.22,1.000,0.00,0.000,1.64,1.000,1.65,1.000
17.90,17.90,0.072,1.102,1.996,7.60,1.65,1.12,2.36,1.73,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,2.05,1.000,2.37,1.000,2.14,1.000,2.32,1.000,2.10,1.000,0.00,0.000,2.94,1.000,0.00,0.000,0.00,0.000,2.15,1.000,1.84,1.000
10.00,10.00,0.036,1.102,1.894,4.06,1.65,1.12,2.46,1.47,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.30,1.000,1.34,1.000,1.37,1.000,1.38,1.000,1.29,1.000,0.00,0.000,1.96,1.000,0.00,0.000,0.00,0.000,0.00,0.000,1.36,1.000
8.20,8.20,0.028,1.103,1.851,3.39,1.65,1.12,2.42,1.33,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.23,1.000,1.29,1.000,1.26,1.000,1.51,1.000,1.21,1.000,0.00,0.000,1.71,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
6.80,6.80,0.021,1.103,1.788,3.18,1.65,1.12,2.14,1.14,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.03,1.000,1.07,1.000,1.03,1.000,1.28,1.000,0.99,1.000,0.00,0.000,1.41,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
6.30,6.30,0.018,1.103,1.738,3.05,1.65,1.12,2.07,1.08,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.21,1.000,1.20,1.000,1.17,1.000,0.00,0.000,1.14,1.000,0.00,0.000,1.58,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
6.70,6.70,0.020,1.103,1.749,3.12,1.65,1.12,2.15,1.14,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.86,1.000,0.75,1.000,0.91,1.000,0.76,1.000,0.86,1.000,0.80,1.000,0.00,0.000,1.07,1.000,0.68,1.000,0.00,0.000,0.00,0.000,0.00,0.000
0.50,0.50,0.001,1.103,1.715,0.68,1.65,1.12,0.74,0.15,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.50,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
1.10,1.10,0.003,1.103,1.654,1.15,1.65,1.12,0.95,0.28,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.20,1.000,0.19,1.000,0.21,1.000,0.20,1.000,0.00,0.000,0.31,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
6.00,6.00,0.015,1.103,1.654,2.87,1.65,1.12,2.09,1.06,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.04,1.000,1.08,1.000,1.18,1.000,1.06,1.000,0.00,0.000,1.64,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
12.80,12.80,0.032,1.102,1.654,3.66,1.65,1.12,3.49,1.99,0.00,0.000,0.00,0.000,1.56,1.000,0.70,1.000,1.14,1.000,1.23,1.000,1.28,1.000,1.28,1.000,1.50,1.000,1.32,1.000,0.00,0.000,1.93,1.000,0.85,1.000,0.00,0.000,0.00,0.000,0.00,0.000
16.40,16.40,0.044,1.102,1.687,4.86,1.65,1.12,3.38,2.15,0.00,0.000,0.00,0.000,2.68,0.957,0.91,1.000,1.45,1.000,1.65,1.000,1.56,1.000,1.57,1.000,1.66,1.000,1.61,1.000,0.00,0.000,2.30,1.000,0.99,1.000,0.00,0.000,0.00,0.000,0.00,0.000
16.80,16.80,0.051,1.102,1.772,5.60,1.65,1.12,3.00,2.01,0.00,0.000,0.93,1.000,1.89,1.000,0.00,0.000,1.28,1.000,1.36,1.000,1.32,1.000,1.38,1.000,1.49,1.000,1.39,1.000,0.00,0.000,2.17,1.000,0.90,1.000,0.00,0.000,1.37,1.000,1.33,1.000
16.80,16.80,0.059,1.102,1.879,6.38,1.65,1.12,2.63,1.84,0.00,0.000,0.00,0.000,2.01,1.000,0.00,0.000,1.33,1.000,1.39,1.000,1.37,1.000,1.41,1.000,1.65,1.000,1.42,1.000,0.00,0.000,2.40,1.000,1.01,1.000,0.00,0.000,1.47,1.000,1.33,1.000
17.10,17.10,0.068,1.102,1.982,7.21,1.65,1.12,2.37,1.71,0.00,0.000,0.00,0.000,2.05,1.000,0.00,0.000,1.36,1.000,1.41,1.000,1.41,1.000,1.44,1.000,1.66,1.000,1.43,1.000,0.00,0.000,2.49,1.000,1.15,1.000,0.00,0.000,1.35,1.000,1.34,1.000
32.80,32.80,0.167,1.101,2.233,14.87,1.65,1.12,2.21,1.86,0.00,0.000,0.00,0.000,3.06,0.872,0.00,0.000,2.62,0.961,3.13,0.861,3.23,0.846,3.19,0.853,3.12,0.862,3.01,0.882,0.00,0.000,4.40,1.000,2.22,1.000,0.00,0.000,2.39,1.000,2.42,1.000
42.90,42.90,0.246,1.101,2.369,19.35,1.65,1.12,2.22,1.94,0.00,0.000,0.00,0.000,4.14,0.743,3.13,0.831,2.59,0.968,3.01,0.884,5.56,0.649,5.53,0.649,4.35,0.727,4.44,0.717,0.00,0.000,6.82,0.820,3.34,0.801,0.00,0.000,0.00,0.000,0.00,0.000
27.30,27.30,0.150,1.102,2.319,13.72,1.65,1.12,1.99,1.66,0.00,0.000,0.00,0.000,2.93,0.892,2.42,0.966,0.00,0.000,0.00,0.000,3.99,0.756,3.78,0.776,3.46,0.813,3.40,0.822,0.00,0.000,5.02,0.989,2.30,1.000,0.00,0.000,0.00,0.000,0.00,0.000
24.40,24.40,0.120,1.102,2.195,11.59,1.65,1.12,2.11,1.70,0.00,0.000,0.00,0.000,4.01,0.755,0.00,0.000,0.00,0.000,0.00,0.000,5.71,0.636,5.41,0.651,0.00,0.000,0.00,0.000,0.00,0.000,5.98,0.888,3.28,0.811,0.00,0.000,0.00,0.000,0.00,0.000
23.70,23.70,0.112,1.102,2.147,10.92,1.65,1.12,2.17,1.73,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,4.80,0.688,4.42,0.714,0.00,0.000,0.00,0.000,0.00,0.000,5.36,0.944,2.55,0.939,0.00,0.000,3.27,0.889,3.30,0.882
18.90,18.90,0.079,1.102,2.027,8.19,1.65,1.12,2.31,1.72,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,4.20,0.733,3.84,0.769,0.00,0.000,0.00,0.000,0.00,0.000,3.59,1.000,1.90,1.000,0.00,0.000,2.60,1.000,2.78,0.986
13.40,13.40,0.047,1.102,1.879,5.21,1.65,1.12,2.57,1.68,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,4.00,0.752,3.55,0.802,0.00,0.000,0.00,0.000,0.00,0.000,3.34,1.000,0.00,0.000,0.00,0.000,0.00,0.000,2.51,1.000
9.50,9.50,0.030,1.103,1.794,3.44,1.65,1.12,2.76,1.53,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,2.56,0.977,2.37,1.000,0.00,0.000,0.00,0.000,0.00,0.000,2.63,1.000,0.00,0.000,0.00,0.000,0.00,0.000,1.94,1.000
5.10,5.10,0.015,1.103,1.734,2.84,1.65,1.12,1.79,0.91,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.60,1.000,1.53,1.000,0.00,0.000,0.00,0.000,0.00,0.000,1.97,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
7.50,7.50,0.021,1.103,1.720,3.17,1.65,1.12,2.36,1.26,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.86,1.000,0.90,1.000,1.01,1.000,1.04,1.000,1.40,1.000,0.84,1.000,0.00,0.000,1.45,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
1.30,1.30,0.004,1.103,1.732,1.43,1.65,1.12,0.91,0.31,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.21,1.000,0.24,1.000,0.39,1.000,0.14,1.000,0.00,0.000,0.32,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
4.30,4.30,0.011,1.103,1.654,2.54,1.65,1.12,1.70,0.81,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.31,1.000,0.00,0.000,1.15,1.000,0.00,0.000,0.00,0.000,1.85,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
3.70,3.70,0.010,1.103,1.678,2.42,1.65,1.12,1.53,0.71,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.11,1.000,0.00,0.000,0.93,1.000,0.82,1.000,0.00,0.000,0.83,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
19.60,19.60,0.052,1.102,1.681,5.66,1.65,1.12,3.47,2.33,0.00,0.000,0.00,0.000,0.00,0.000,2.10,1.000,0.00,0.000,0.00,0.000,3.55,0.802,2.97,0.891,0.00,0.000,3.54,0.803,0.00,0.000,4.85,1.000,2.58,0.925,0.00,0.000,0.00,0.000,0.00,0.000
17.50,17.50,0.050,1.102,1.733,5.51,1.65,1.12,3.18,2.11,0.00,0.000,0.00,0.000,0.00,0.000,2.12,1.000,0.00,0.000,0.00,0.000,3.42,0.818,3.71,0.783,0.00,0.000,3.13,0.861,0.00,0.000,5.12,0.976,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
16.00,16.00,0.050,1.102,1.798,5.54,1.65,1.12,2.89,1.93,0.00,0.000,2.56,1.000,0.00,0.000,1.11,1.000,0.00,0.000,0.00,0.000,1.97,1.000,2.01,1.000,0.00,0.000,1.87,1.000,0.00,0.000,2.53,1.000,1.28,1.000,0.00,0.000,1.29,1.000,1.39,1.000
27.40,27.40,0.108,1.102,1.973,10.61,1.65,1.12,2.58,2.05,2.88,0.909,3.40,1.000,0.00,0.000,1.75,1.000,0.00,0.000,0.00,0.000,3.20,0.852,3.33,0.832,0.00,0.000,2.90,0.903,0.00,0.000,3.52,1.000,2.06,1.000,0.00,0.000,2.60,1.000,1.76,1.000
26.30,26.30,0.113,1.102,2.051,11.00,1.65,1.12,2.39,1.91,2.40,1.000,1.22,1.000,0.00,0.000,1.54,1.000,0.00,0.000,0.00,0.000,3.28,0.839,2.97,0.889,2.30,1.000,2.51,0.986,0.00,0.000,3.67,1.000,1.88,1.000,0.00,0.000,2.22,1.000,2.30,1.000
21.10,21.10,0.094,1.102,2.091,9.50,1.65,1.12,2.22,1.72,2.11,1.000,0.00,0.000,0.00,0.000,1.61,1.000,0.00,0.000,0.00,0.000,2.31,1.000,2.26,1.000,2.04,1.000,2.05,1.000,0.00,0.000,3.08,1.000,1.54,1.000,0.00,0.000,2.09,1.000,2.01,1.000
25.40,25.40,0.118,1.102,2.128,11.37,1.65,1.12,2.23,1.80,2.37,1.000,0.00,0.000,0.00,0.000,1.52,1.000,2.00,1.000,2.00,1.000,2.28,1.000,2.15,1.000,2.17,1.000,2.23,1.000,0.00,0.000,2.88,1.000,1.70,1.000,0.00,0.000,2.25,1.000,1.85,1.000
28.20,28.20,0.134,1.102,2.153,12.57,1.65,1.12,2.24,1.84,3.73,0.780,0.00,0.000,0.00,0.000,2.75,0.897,0.00,0.000,0.00,0.000,4.08,0.744,3.91,0.762,4.18,0.735,3.67,0.788,0.00,0.000,0.00,0.000,2.89,0.876,0.00,0.000,0.00,0.000,2.99,0.938
26.00,26.00,0.112,1.102,2.061,10.98,1.65,1.12,2.37,1.89,2.86,0.916,0.00,0.000,0.00,0.000,1.96,1.000,0.00,0.000,0.00,0.000,3.57,0.800,3.13,0.861,3.51,0.807,2.75,0.932,0.00,0.000,3.69,1.000,2.28,1.000,0.00,0.000,0.00,0.000,2.23,1.000
17.50,17.50,0.067,1.102,1.953,7.14,1.65,1.12,2.45,1.77,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,2.81,0.924,2.67,0.953,2.83,0.918,2.33,1.000,0.00,0.000,3.41,1.000,1.64,1.000,0.00,0.000,0.00,0.000,1.81,1.000
9.00,9.00,0.030,1.103,1.831,3.44,1.65,1.12,2.62,1.45,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.61,1.000,1.61,1.000,1.66,1.000,1.50,1.000,0.00,0.000,0.00,0.000,1.16,1.000,0.00,0.000,0.00,0.000,1.45,1.000
7.40,7.40,0.021,1.103,1.738,3.18,1.65,1.12,2.32,1.24,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.30,1.000,1.43,1.000,1.44,1.000,1.22,1.000,0.00,0.000,0.00,0.000,0.91,1.000,0.00,0.000,0.00,0.000,1.10,1.000
4.70,4.70,0.012,1.103,1.659,2.64,1.65,1.12,1.78,0.87,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.54,1.000,1.46,1.000,1.71,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
4.40,4.40,0.011,1.103,1.667,2.58,1.65,1.12,1.70,0.82,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,1.47,1.000,1.39,1.000,1.55,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
0.60,0.60,0.001,1.103,1.654,0.70,1.65,1.12,0.85,0.17,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.60,1.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0,0,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000,-0.00,0.000
